source_file,part_id,dimension_id,nominal_value,unit,measured_feature,tolerance_type,plus,minus,lower_limit,upper_limit,confidence_score,source_page,requires_human_review
Data\AS3580-Bolt.pdf,AS3580-10-86,AS3580-10-86_M,3.875,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-86,AS3580-10-86_N,3.704,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-88,AS3580-10-88_L,5.5,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-88,AS3580-10-88_M,4.0,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-88,AS3580-10-88_N,3.829,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-90,AS3580-10-90_L,5.625,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-90,AS3580-10-90_M,4.125,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-90,AS3580-10-90_N,3.954,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-92,AS3580-10-92_L,5.75,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-92,AS3580-10-92_M,4.25,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-92,AS3580-10-92_N,4.079,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-94,AS3580-10-94_L,5.875,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-94,AS3580-10-94_M,4.375,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-94,AS3580-10-94_N,4.204,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-96,AS3580-10-96_L,6.0,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-96,AS3580-10-96_M,4.5,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-10-96,AS3580-10-96_N,4.329,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-16,AS3580-12-16_L,1.0,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-16,AS3580-12-16_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-16,AS3580-12-16_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-17,AS3580-12-17_L,1.062,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-17,AS3580-12-17_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-17,AS3580-12-17_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-18,AS3580-12-18_L,1.125,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-18,AS3580-12-18_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-18,AS3580-12-18_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-19,AS3580-12-19_L,1.188,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-19,AS3580-12-19_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-19,AS3580-12-19_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-20,AS3580-12-20_L,1.25,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-20,AS3580-12-20_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-20,AS3580-12-20_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-21,AS3580-12-21_L,1.312,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-21,AS3580-12-21_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-21,AS3580-12-21_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-22,AS3580-12-22_L,1.375,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-22,AS3580-12-22_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-22,AS3580-12-22_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-23,AS3580-12-23_L,1.438,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-23,AS3580-12-23_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-23,AS3580-12-23_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-24,AS3580-12-24_L,1.5,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-24,AS3580-12-24_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-24,AS3580-12-24_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-25,AS3580-12-25_L,1.562,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-25,AS3580-12-25_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-25,AS3580-12-25_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-26,AS3580-12-26_L,1.625,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-26,AS3580-12-26_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-26,AS3580-12-26_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-27,AS3580-12-27_L,1.688,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-27,AS3580-12-27_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-27,AS3580-12-27_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-28,AS3580-12-28_L,1.75,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-28,AS3580-12-28_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-28,AS3580-12-28_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-29,AS3580-12-29_L,1.812,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-29,AS3580-12-29_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-29,AS3580-12-29_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-30,AS3580-12-30_L,1.875,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-30,AS3580-12-30_M,0.16,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-30,AS3580-12-30_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-31,AS3580-12-31_L,1.938,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-31,AS3580-12-31_M,0.188,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-31,AS3580-12-31_N,0.035,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-32,AS3580-12-32_L,2.0,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-32,AS3580-12-32_M,0.25,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-32,AS3580-12-32_N,0.065,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-34,AS3580-12-34_L,2.125,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-34,AS3580-12-34_M,0.375,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-34,AS3580-12-34_N,0.19,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-35,AS3580-12-35_L,2.25,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-35,AS3580-12-35_M,0.5,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-35,AS3580-12-35_N,0.315,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-36,AS3580-12-36_L,2.375,in,L,bilateral,0.01,0.01,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-36,AS3580-12-36_M,0.625,in,M,unilateral,0.0,,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-12-36,AS3580-12-36_N,0.44,in,N,unilateral,,0.0,,,0.9929999999999999,11,False
Data\AS3580-Bolt.pdf,AS3580-9-46,D_L_AS3580-9-46,2.875,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-46,D_M_AS3580-9-46,1.5,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-46,D_N_AS3580-9-46,1.329,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-48,D_L_AS3580-9-48,3.0,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-48,D_M_AS3580-9-48,1.625,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-48,D_N_AS3580-9-48,1.454,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-50,D_L_AS3580-9-50,3.125,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-50,D_M_AS3580-9-50,1.75,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-50,D_N_AS3580-9-50,1.579,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-52,D_L_AS3580-9-52,3.25,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-52,D_M_AS3580-9-52,1.875,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-52,D_N_AS3580-9-52,1.704,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-54,D_L_AS3580-9-54,3.375,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-54,D_M_AS3580-9-54,2.0,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-54,D_N_AS3580-9-54,1.829,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-56,D_L_AS3580-9-56,3.5,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-56,D_M_AS3580-9-56,2.125,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-56,D_N_AS3580-9-56,1.954,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-58,D_L_AS3580-9-58,3.625,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-58,D_M_AS3580-9-58,2.25,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-58,D_N_AS3580-9-58,2.079,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-60,D_L_AS3580-9-60,3.75,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-60,D_M_AS3580-9-60,2.375,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-60,D_N_AS3580-9-60,2.204,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-62,D_L_AS3580-9-62,3.875,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-62,D_M_AS3580-9-62,2.5,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-62,D_N_AS3580-9-62,2.329,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-64,D_L_AS3580-9-64,4.0,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-64,D_M_AS3580-9-64,2.625,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-64,D_N_AS3580-9-64,2.454,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-66,D_L_AS3580-9-66,4.125,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-66,D_M_AS3580-9-66,2.75,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-66,D_N_AS3580-9-66,2.579,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-68,D_L_AS3580-9-68,4.25,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-68,D_M_AS3580-9-68,2.875,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-68,D_N_AS3580-9-68,2.704,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-70,D_L_AS3580-9-70,4.375,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-70,D_M_AS3580-9-70,3.0,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-70,D_N_AS3580-9-70,2.829,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-72,D_L_AS3580-9-72,4.5,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-72,D_M_AS3580-9-72,3.125,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-72,D_N_AS3580-9-72,2.954,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-74,D_L_AS3580-9-74,4.625,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-74,D_M_AS3580-9-74,3.25,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-74,D_N_AS3580-9-74,3.079,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-76,D_L_AS3580-9-76,4.75,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-76,D_M_AS3580-9-76,3.375,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-76,D_N_AS3580-9-76,3.204,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-78,D_L_AS3580-9-78,4.875,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-78,D_M_AS3580-9-78,3.5,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-78,D_N_AS3580-9-78,3.329,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-80,D_L_AS3580-9-80,5.0,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-80,D_M_AS3580-9-80,3.625,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-80,D_N_AS3580-9-80,3.454,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-82,D_L_AS3580-9-82,5.125,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-82,D_M_AS3580-9-82,3.75,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-82,D_N_AS3580-9-82,3.579,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-84,D_L_AS3580-9-84,5.25,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-84,D_M_AS3580-9-84,3.875,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-84,D_N_AS3580-9-84,3.704,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-86,D_L_AS3580-9-86,5.375,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-86,D_M_AS3580-9-86,4.0,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-86,D_N_AS3580-9-86,3.829,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-88,D_L_AS3580-9-88,5.5,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-88,D_M_AS3580-9-88,4.125,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-88,D_N_AS3580-9-88,3.954,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-90,D_L_AS3580-9-90,5.625,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-90,D_M_AS3580-9-90,4.25,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-90,D_N_AS3580-9-90,4.079,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-92,D_L_AS3580-9-92,5.75,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-92,D_M_AS3580-9-92,4.375,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-92,D_N_AS3580-9-92,4.204,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-94,D_L_AS3580-9-94,5.875,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-94,D_M_AS3580-9-94,4.5,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-94,D_N_AS3580-9-94,4.329,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-96,D_L_AS3580-9-96,6.0,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-9-96,D_M_AS3580-9-96,4.625,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-9-96,D_N_AS3580-9-96,4.454,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-13,D_L_AS3580-10-13,0.812,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-13,D_M_AS3580-10-13,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-13,D_N_AS3580-10-13,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-14,D_L_AS3580-10-14,0.875,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-14,D_M_AS3580-10-14,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-14,D_N_AS3580-10-14,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-15,D_L_AS3580-10-15,0.938,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-15,D_M_AS3580-10-15,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-15,D_N_AS3580-10-15,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-16,D_L_AS3580-10-16,1.0,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-16,D_M_AS3580-10-16,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-16,D_N_AS3580-10-16,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-17,D_L_AS3580-10-17,1.062,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-17,D_M_AS3580-10-17,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-17,D_N_AS3580-10-17,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-18,D_L_AS3580-10-18,1.125,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-18,D_M_AS3580-10-18,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-18,D_N_AS3580-10-18,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-19,D_L_AS3580-10-19,1.188,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-19,D_M_AS3580-10-19,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-19,D_N_AS3580-10-19,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-20,D_L_AS3580-10-20,1.25,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-20,D_M_AS3580-10-20,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-20,D_N_AS3580-10-20,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-21,D_L_AS3580-10-21,1.312,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-21,D_M_AS3580-10-21,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-21,D_N_AS3580-10-21,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-22,D_L_AS3580-10-22,1.375,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-22,D_M_AS3580-10-22,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-22,D_N_AS3580-10-22,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-23,D_L_AS3580-10-23,1.438,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
Data\AS3580-Bolt.pdf,AS3580-10-23,D_M_AS3580-10-23,0.146,inches,M dimension,unilateral,0.0,,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-23,D_N_AS3580-10-23,0.035,inches,N dimension,unilateral,,0.0,,,0.9299999999999999,10,False
Data\AS3580-Bolt.pdf,AS3580-10-24,D_L_AS3580-10-24,1.5,inches,L dimension,bilateral,0.01,0.01,,,0.986,10,False
